,Episode,Return,Step
503,503,202.36121255594057,24.638787453244912
504,504,203.52509130034653,23.474908707920424
505,505,204.77258217031186,22.227417837128378
506,506,205.29532395328067,21.70467605341554
507,507,206.16579155795262,20.834208448073987
508,508,206.34921240215738,20.650787603266586
509,509,204.61429116194165,22.385708842939927
510,510,200.6528620457475,26.347137958645934
511,511,200.98757584117277,26.012424162781343
512,512,198.2888182570555,28.711181746503208
513,513,197.35993643134998,29.640063571852885
514,514,197.42394278821496,29.576057214667596
515,515,197.88154850939347,29.118451493200837
516,516,193.1933936584541,33.80660634388075
517,517,193.9740542926087,33.025945709492674
518,518,188.77664886334784,38.22335113854341
519,519,190.29898397701308,36.70101602468907
520,520,191.26908557931176,35.73091442222017
521,521,191.2421770213806,35.75782297999815
522,522,192.71795931924254,34.28204068199834
523,523,192.64616338731827,34.35383661379851
524,524,189.78154704858645,37.21845295241866
525,525,189.9033923437278,37.0966076571768
526,526,192.31305310935502,34.686946891459115
527,527,193.8817477984195,33.11825220231321
528,528,194.79357301857755,32.20642698208189
529,529,195.01421571671978,31.9857842838737
530,530,194.8127941450478,32.18720585548633
531,531,195.53151473054302,31.468485269937702
532,532,193.87836325748873,33.121636742943934
533,533,195.89052693173986,31.109473068649542
534,534,196.90147423856587,30.098525761784586
535,535,198.1113268147093,28.88867318560613
536,536,199.40019413323836,27.599805867045518
537,537,199.26017471991452,27.739825280340966
538,538,200.73415724792306,26.26584275230687
539,539,201.56074152313076,25.439258477076184
540,540,201.9046673708177,25.095332629368563
541,541,203.0142006337359,23.985799366431706
542,542,203.1127805703623,23.887219429788537
543,543,203.60150251332607,23.39849748680968
544,544,203.84135226199345,23.158647738128714
545,545,203.7572170357941,23.242782964315843
546,546,204.08149533221467,22.91850466788426
547,547,204.3733457989932,22.626654201095835
548,548,205.13601121909386,21.86398878098625
549,549,204.92241009718447,22.077589902887624
550,550,204.73016908746604,22.26983091259886
551,551,202.55715217871943,24.442847821338972
552,552,196.4014369608475,30.598563039205075
553,553,197.06129326476275,29.938706735284565
554,554,198.9551639382865,28.044836061756108
555,555,200.15964754445784,26.8403524555805
556,556,200.24368279001206,26.756317210022452
557,557,199.41931451101084,27.580685489020208
558,558,200.77738305990974,26.222616940118186
559,559,202.29964475391876,24.70035524610637
560,560,200.96968027852688,26.03031972149573
561,561,202.5727122506742,24.427287749346156
562,562,203.01544102560675,23.98455897441154
563,563,203.21389692304606,23.786103076970388
564,564,197.79250723074148,29.207492769273347
565,565,198.71325650766732,28.286743492346012
566,566,197.9419308569006,29.05806914311141
567,567,198.34773777121052,28.65226222880027
568,568,197.31296399408944,29.687036005920245
569,569,198.7816675946805,28.21833240532822
570,570,198.80350083521245,28.196499164795398
571,571,199.0231507516912,27.976849248315858
572,572,199.62083567652206,27.37916432348427
573,573,197.95875210886987,29.041247891135843
574,574,196.7628768979829,30.237123102022256
575,575,196.3865892081846,30.61341079182003
576,576,196.84793028736615,30.152069712638024
577,577,198.06313725862955,28.936862741374224
578,578,198.5568235327666,28.4431764672368
579,579,198.80114117948995,28.198858820513117
580,580,199.12102706154096,27.878972938461807
581,581,200.50892435538685,26.491075644615627
582,582,198.75803191984818,28.241968080154063
583,583,199.58222872786337,27.41777127213866
584,584,198.02400585507704,28.97599414492479
585,585,198.4216052695693,28.57839473043231
586,586,198.9794447426124,28.02055525738908
587,587,196.88150026835115,30.11849973165017
588,588,198.39335024151603,28.606649758485155
589,589,197.55401521736442,29.44598478263664
590,590,199.29861369562798,27.701386304372974
591,591,199.06875232606518,27.931247673935676
592,592,199.56187709345866,27.43812290654211
593,593,200.90568938411278,26.094310615887895
594,594,200.6151204457015,26.384879554299104
595,595,200.45360840113136,26.546391598869196
596,596,201.10824756101823,25.891752438982277
597,597,201.59742280491642,25.40257719508405
598,598,201.63768052442478,25.362319475575646
599,599,202.6739124719823,24.326087528018082
600,600,203.50652122478408,23.493478775216275
601,601,204.75586910230567,22.244130897694646
602,602,201.7802821920751,25.219717807925182
603,603,202.8022539728676,24.197746027132663
604,604,203.32202857558082,23.677971424419397
605,605,204.38982571802273,22.610174281977457
606,606,203.55084314622047,23.44915685377971
607,607,204.19575883159843,22.804241168401738
608,608,201.87618294843858,25.123817051561563
609,609,202.78856465359473,24.21143534640541
610,610,202.30970818823528,24.69029181176487
611,611,203.57873736941175,23.42126263058838
612,612,204.22086363247058,22.779136367529542
613,613,203.89877726922353,23.10122273077659
614,614,204.00889954230118,22.99110045769893
615,615,202.00800958807108,24.991990411929038
616,616,200.707208629264,26.292791370736133
617,617,201.0364877663376,25.96351223366252
618,618,200.63283898970383,26.367161010296268
619,619,201.26955509073343,25.73044490926664
620,620,202.5425995816601,24.45740041833998
621,621,201.0883396234941,25.91166037650598
622,622,202.5795056611447,24.420494338855384
623,623,203.42155509503024,23.57844490496985
624,624,203.07939958552723,23.920600414472865
625,625,204.17145962697452,22.82854037302558
626,626,204.45431366427707,22.545686335723023
627,627,204.30888229784938,22.69111770215072
628,628,204.67799406806444,22.322005931935646
629,629,205.41019466125798,21.58980533874208
630,630,205.6691751951322,21.330824804867873
631,631,203.90225767561896,23.097742324381084
632,632,203.81203190805707,23.187968091942974
633,633,202.93082871725136,24.069171282748677
634,634,202.93774584552625,24.16225415447381
635,635,203.14397126097364,24.04602873902643
636,636,202.1295741348763,25.041425865123784
637,637,202.41661672138866,24.737283278611407
638,638,201.0749550492498,26.063554950750266
639,639,201.26745954432482,25.85719945567524
640,640,200.44071358989237,26.671479510107716
641,641,200.89664223090313,26.204331559096943
642,642,199.20697800781284,27.883898403187246
643,643,199.88628020703155,27.29550856286852
644,644,200.6976521863284,26.465957706581666
645,645,200.22788696769558,26.919361935923497
646,646,200.70509827092602,26.42742574233115
647,647,200.23458844383342,26.884683168098032
648,648,199.6111295994501,27.49621485128823
649,649,200.25001663950508,26.846593366159404
650,650,200.32501497555458,26.76193402954346
651,651,201.69251347799914,25.385740626589115
652,652,202.52326213019924,24.547166563930205
653,653,201.4709359171793,25.592449907537183
654,654,200.1238423254614,26.933204916783463
655,655,199.41145809291527,27.639884425105116
656,656,199.17031228362373,27.875895982594606
657,657,199.55328105526138,27.488306384335147
658,658,199.99795294973526,27.039475745901633
659,659,200.99815765476174,26.03552817131147
660,660,202.49834188928557,24.531975354180325
661,661,202.14850770035702,24.878777818762295
662,662,203.1336569303213,23.890900036886066
663,663,202.82029123728918,24.20181003319746
664,664,203.13826211356027,23.881629029877715
665,665,203.82443590220424,23.193466126889945
666,666,204.84199231198383,22.174119514200953
667,667,203.85779308078546,23.15670756278086
668,668,202.6720137727069,24.341036806502775
669,669,202.6048123954362,24.406933125852497
670,670,201.44433115589257,25.566239813267245
671,671,201.2998980403033,25.70961583194052
672,672,201.569908236273,25.43865424874647
673,673,202.0129174126457,24.994788823871822
674,674,201.21162567138114,25.795309941484643
675,675,199.09046310424304,27.91577894733618
676,676,197.18141679381876,29.82420105260256
677,677,198.4632751144369,28.541780947342303
678,678,196.2169476029932,30.78760285260807
679,679,197.39525284269388,29.608842567347263
680,680,197.8557275584245,29.147958310612538
681,681,196.47015480258204,30.533162479551287
682,682,198.42313932232383,28.579846231596157
683,683,197.88082539009145,29.12186160843654
684,684,198.2927428510823,28.709675447592886
685,685,199.56346856597406,27.4387079028336
686,686,200.10712170937666,26.89483711255024
687,687,199.496409538439,27.505353401295217
688,688,199.7467685845951,27.254818061165697
689,689,201.37209172613558,25.629336255049125
690,690,202.23488255352203,24.766402629544213
691,691,202.51139429816982,24.48976236658979
692,692,203.66025486835284,23.340786129930812
693,693,204.39422938151756,22.606707516937732
694,694,202.5548064433658,24.446036765243957
695,695,203.79932579902922,23.20143308871956
696,696,203.5193932191263,23.481289779847607
697,697,203.06745389721368,23.933160801862847
698,698,203.56070850749234,23.43984472167656
699,699,204.8046376567431,22.195860249508904
700,700,204.7241738910688,22.276274224558016
701,701,205.15175650196193,21.848646802102216
702,702,206.13658085176573,20.863782121891994
703,703,205.52292276658915,21.477403909702794
704,704,204.97063048993024,22.029663518732516
705,705,205.87356744093722,21.126697166859266
706,706,206.18621069684352,20.81402745017334
707,707,207.16758962715917,19.832624705156007
708,708,208.05083066444325,18.949362234640404
709,709,207.14574759799893,19.854426011176365
710,710,208.23117283819903,18.768983410058727
711,711,208.60805555437912,18.392085069052854
712,712,208.4472499989412,18.55287656214757
713,713,207.9025249990471,19.097588905932813
714,714,208.5122724991424,18.487830015339533
715,715,207.26104524922815,19.73904701380558
716,716,208.3349407243053,18.66514231242502
717,717,209.00144665187477,17.998628081182517
718,718,206.90130198668732,20.098765273064263
719,719,205.0111717880186,21.988888745757837
720,720,205.71005460921674,21.289999871182054
721,721,205.63904914829507,21.46099988406385
722,722,206.37514423346556,20.714899895657464
723,723,207.23762981011902,19.84340990609172
724,724,208.01386682910712,19.059068915482545
725,725,208.7124801461964,18.35316202393429
726,726,209.3412321315768,17.71784582154086
727,727,209.9071089184191,17.146061239386775
728,728,210.0163980265772,17.031455115448097
729,729,210.5147582239195,16.52830960390329
730,730,210.96328240152755,16.07547864351296
731,731,209.9669541613748,17.067930779161664
732,732,209.7702587452373,17.2611377012455
733,733,206.39323287071358,20.635023931120948
734,734,202.55390958364222,24.47152153800885
735,735,203.598518625278,23.424369384207964
736,736,204.6386667627502,22.381932445787168
737,737,205.47480008647517,21.54373920120845
738,738,206.12732007782765,20.889365281087606
739,739,207.21458807004487,19.800428752978846
740,740,204.09312926304037,22.92038587768096
741,741,205.4838163367363,21.528347289912862
742,742,206.5354347030627,20.475512560921572
743,743,207.1818912327564,19.827961304829415
744,744,207.76370210948076,19.24516517434647
745,745,192.9873318985327,34.02064865691182
746,746,194.68859870867942,32.31858379122064
747,747,197.01973883781147,29.986725412098576
748,748,197.11776495403035,29.888052870888718
749,749,198.30598845862733,28.699247583799846
750,750,199.3753896127646,27.629322825419862
751,751,200.63785065148812,26.366390542877877
752,752,201.37406558633933,25.629751488590088
753,753,201.8366590277054,25.16677633973108
754,754,203.05299312493486,23.950098705757974
755,755,204.44769381244137,22.555088835182175
756,756,204.00292443119724,22.999579951663957
757,757,198.40263198807753,28.59962195649756
758,758,198.8623687892698,28.139659760847803
759,759,199.97613191034281,27.02569378476302
760,760,201.07851871930853,25.923124406286718
761,761,201.57066684737768,25.430811965658044
762,762,202.7136001626399,24.28773076909224
763,763,202.5422401463759,24.458957692183013
764,764,203.3880161317383,23.61306192296471
765,765,203.4492145185645,23.55175573066824
766,766,204.20429306670806,22.79658015760142
767,767,205.08386376003725,21.916922141841276
768,768,204.97547738403352,22.02522992765715
769,769,205.3779296456302,21.622706934891436
770,770,206.54013668106717,20.46043624140229
771,771,207.28612301296047,19.714392617262064
772,772,207.55751071166443,19.442953355535856
773,773,208.201759640498,18.798658019982273
774,774,207.3815836764482,19.618792217984044
775,775,207.4434253088034,19.556912996185638
776,776,207.89908277792304,19.101221696567073
777,777,208.10917450013073,18.891099526910367
778,778,208.59825705011764,18.40198957421933
779,779,208.73843134510588,18.261790616797395
780,780,208.96458821059528,18.035611555117654
781,781,208.46812938953576,18.53205039960589
782,782,208.72131645058218,18.278845359645302
783,783,208.34918480552398,18.650960823680773
784,784,208.31426632497158,18.685864741312695
785,785,208.78283969247443,18.217278267181424
786,786,208.404555723227,18.59555044046328
787,787,207.9641001509043,19.035995396416954
788,788,207.76769013581387,19.232395856775256
789,789,208.29092112223248,18.70915627109773
790,790,207.26182901000925,19.738240643987954
791,791,206.73564610900831,20.26441657958916
792,792,206.3620814981075,20.637974921630242
793,793,205.22587334829674,21.77417742946722
794,794,205.40328601346707,21.596759686520496
795,795,206.56295741212034,20.437083717868447
796,796,204.1066616709083,22.8933753460816
797,797,205.49599550381745,21.50403781147344
798,798,205.34639595343572,21.6536340303261
799,799,206.01175635809213,20.98827062729349
800,800,206.61058072228292,20.38944356456414
801,801,207.24952265005462,19.750499208107726
802,802,207.62457038504914,19.375449287296952
803,803,208.4621133465442,18.53790435856726
804,804,208.6159020118898,18.384113922710533
805,805,209.0543118107008,17.94570253043948
806,806,208.8488806296307,18.151132277395533
807,807,209.76399256666764,17.23601904965598
808,808,206.88759331000088,20.11241714469038
809,809,207.39883397900078,19.601175430221343
810,810,207.7589505811007,19.24105788719921
811,811,207.18305552299063,19.81695209847929
812,812,208.26474997069155,18.735256888631362
813,813,208.9382749736224,18.061731199768225
814,814,208.5444474762602,18.455558079791402
815,815,209.29000272863416,17.710002271812264
816,816,209.86100245577074,17.139002044631038
817,817,206.1749022101937,20.82510184016793
818,818,207.05741198917434,19.942591656151137
819,819,206.4516707902569,20.548332490536026
820,820,207.20650371123122,19.793499241482426
821,821,207.28585334010808,19.714149317334183
822,822,207.25726800609726,19.742734385600766
823,823,207.13154120548754,19.86846094704069
824,824,206.9183870849388,20.08161485233662
825,825,205.5265483764449,21.47345336710296
826,826,206.2738935388004,20.726108030392663
827,827,206.64650418492036,20.353497227353397
828,828,207.48185376642832,19.518147504618057
829,829,206.7336683897855,20.366332754156254
830,830,205.76030155080693,21.32969947874063
831,831,205.68427139572623,21.396729530866565
832,832,205.61584425615362,21.45705657777991
833,833,206.25425983053825,20.811350920001917
834,834,207.22883384748442,19.830215828001727
835,835,207.105950462736,19.94719424520155
836,836,206.9953554164624,20.052474820681397
837,837,206.89581987481614,20.147227338613256
838,838,208.00623788733452,19.032504604751928
839,839,208.80561409860107,18.229254144276737
840,840,209.12505268874096,17.906328729849065
841,841,210.01254741986685,17.01569585686416
842,842,209.61129267788016,17.414126271177743
843,843,210.15016341009215,16.87271364405997
844,844,208.63514706908293,18.385442279653972
845,845,209.27163236217464,17.746898051688575
846,846,209.94446912595717,17.07220824651972
847,847,210.65002221336144,16.364987421867745
848,848,210.0850199920253,16.92848867968097
849,849,210.17651799282277,16.835639811712873
850,850,210.85886619354048,16.152075830541584
851,851,211.27297957418642,15.736868247487426
852,852,211.94568161676776,15.063181422738683
853,853,212.35111345509097,14.656863280464815
854,854,212.91600210958185,14.091176952418335
855,855,213.12440189862366,13.8820592571765
856,856,213.11196170876127,13.893853331458851
857,857,212.40076553788515,14.604467998312966
858,858,212.76068898409665,14.24402119848167
859,859,213.184620085687,13.819619078633503
860,860,213.46615807711828,13.537657170770153
861,861,203.31954226940644,23.783891453693137
862,862,202.7875880424658,24.305502308323824
863,863,203.50882923821925,23.574952077491442
864,864,203.8579463143973,23.2174568697423
865,865,204.77215168295757,22.29571118276807
866,866,205.49493651466182,21.566140064491265
867,867,206.74544286319562,20.309526058042138
868,868,207.67089857687606,19.378573452237923
869,869,200.80380871918845,26.24071610701413
870,870,201.8234278472696,25.216644496312718
871,871,202.74108506254265,24.294980046681445
872,872,204.06697655628838,22.9654820420133
873,873,204.16027890065953,22.86893383781197
874,874,205.44425101059358,21.58204045403077
875,875,206.39982590953423,20.623836408627692
876,876,207.0598433185808,19.96145276776492
877,877,207.5538589867227,19.46530749098843
878,878,207.89847308805042,19.11877674188959
879,879,192.1086257792454,35.106899067700624
880,880,194.19776320132084,32.99620916093056
881,881,195.87798688118875,31.29658824483751
882,882,198.09018819306985,29.066929420353755
883,883,199.28116937376288,27.960236478318382
884,884,198.0530524363866,29.264212830486542
885,885,199.84774719274793,27.43779154743789
886,886,200.46297247347314,26.7940123926941
887,887,202.01667522612584,25.21461115342469
888,888,201.51500770351325,25.693150038082223
889,889,202.86350693316191,24.323835034274
890,890,203.7771562398457,23.391451530846602
891,891,203.39944061586115,23.752306377761943
892,892,204.25949655427502,22.87707573998575
893,893,205.6335468988475,21.489368165987173
894,894,204.87019220896275,22.240431349388455
895,895,204.98317298806649,22.116388214449607
896,896,206.08485568925983,21.004749393004644
897,897,204.87637012033386,22.304274453704178
898,898,204.98873310830047,22.17384700833376
899,899,205.6898597974704,21.456462307500384
900,900,204.42087381772336,22.710816076750344
901,901,202.47878643595104,24.63973446907531
902,902,203.23090779235594,23.87576102216778
903,903,204.20781701312032,22.888184919951
904,904,205.08703531180828,21.999366427955902
905,905,206.17833178062745,20.899429785160315
906,906,206.0604986025647,21.009486806644283
907,907,204.85444874230825,22.208538125979857
908,908,204.86900386807744,22.187684313381872
909,909,205.8821034812697,21.168915882043684
910,910,206.09389313314273,20.952024293839315
911,911,206.78450381982844,20.256821864455382
912,912,207.4060534378456,19.631139678009845
913,913,206.16544809406105,20.86802571020886
914,914,206.84890328465494,20.181223139187974
915,915,207.86401295618944,19.163100825269176
916,916,206.2776116605705,20.74679074274226
917,917,206.74985049451345,20.272111668468035
918,918,206.4748654450621,20.544900501621232
919,919,207.22737890055592,19.79041045145911
920,920,207.70464101050032,19.3113694063132
921,921,206.3341769094503,20.680232465681883
922,922,206.00075921850527,21.012209219113693
923,923,206.70068329665472,20.31098829720232
924,924,207.13061496698924,19.879889467482087
925,925,203.01755347029032,23.99190052073388
926,926,204.01579812326128,22.99271046866049
927,927,205.01421831093515,21.99343942179444
928,928,206.01279647984163,20.994095479614998
929,929,205.91151683185745,21.094685931653498
930,930,206.82036514867173,20.185217338488147
931,931,207.93832863380453,19.06669560463933
932,932,208.24449577042407,18.760026044175397
933,933,208.92004619338167,18.084023439757857
934,934,209.4280415740435,17.575621095782072
935,935,209.08523741663916,17.918058986203867
936,936,207.87671367497524,19.126253087583482
937,937,207.2890423074777,19.713627778825135
938,938,206.86013807672992,20.142265000942622
939,939,207.67412426905693,19.32803850084836
940,940,208.40671184215125,18.595234650763526
941,941,209.16604065793612,17.835711185687174
942,942,210.04943659214248,16.952140067118457
943,943,210.64449293292824,16.35692606040661
944,944,210.68004363963541,16.321233454365952
945,945,209.81203927567188,17.189110108929356
946,946,210.4308353481047,16.57019909803642
947,947,210.1877518132942,16.813179188232777
948,948,210.5689766319648,16.4318612694095
949,949,210.51207896876832,16.488675142468548
950,950,210.16087107189148,16.839807628221692
951,951,209.9447839647023,17.055826865399524
952,952,209.8503055682321,17.150244178859573
953,953,210.5652750114089,16.435219760973617
954,954,209.808747510268,17.191697784876254
955,955,209.9278727592412,17.07252800638863
956,956,209.5350854833171,17.46527520574977
957,957,209.78157693498537,17.21874768517479
958,958,209.90341924148683,17.09687291665731
959,959,208.91307731733815,18.08718562499158
960,960,208.82176958560433,18.17846706249242
961,961,209.3395926270439,17.66062035624318
962,962,208.60563336433952,18.39455832061886
963,963,208.84507002790556,18.15510248855697
964,964,208.56056302511502,18.439592239701277
965,965,209.40450672260351,17.59563301573115
966,966,208.76405605034319,18.236069714158035
967,967,208.58765044530887,18.412462742742232
968,968,208.92888540077797,18.07121646846801
969,969,209.83599686070016,17.16409482162121
970,970,209.05239717463013,17.94768533945909
971,971,208.8471574571671,18.15291680551318
972,972,209.3624417114504,17.63762512496186
973,973,209.92619754030537,17.073862612465675
974,974,210.23357778627482,16.766476351219108
975,975,209.91022000764733,17.0898287160972
976,976,210.11919800688258,16.880845844487478
977,977,210.20727820619433,16.79276126003873
978,978,210.88655038557488,16.113485134034857
979,979,211.1978953470174,15.802136620631373
980,980,211.67810581231566,15.321922958568235
981,981,211.91029523108412,15.08973066271141
982,982,211.31926570797572,15.68075759644027
983,983,211.18733913717816,15.812681836796243
984,984,211.36860522346032,15.631413653116619
985,985,212.03174470111426,14.968272287804957
986,986,212.22857023100283,14.771445059024462
987,987,212.60571320790254,14.394300553122015
988,988,212.74514188711228,14.254870497809815
989,989,212.47062769840105,14.529383448028833
990,990,212.52356492856092,14.47644510322595
991,991,213.07120843570482,13.928800592903356
992,992,213.0640875921343,13.93592053361302
993,993,210.85767883292087,16.142328480251717
994,994,211.1719109496288,15.828095632226546
995,995,210.75471985466592,16.245286069003892
996,996,211.27924786919934,15.720757462103503
997,997,211.4513230822794,15.548681715893153
998,998,210.10619077405147,16.89381354430384
999,999,210.7955716966463,16.204432189873454
